,census_tract,cluster_label
812,48201451100,mild
813,48201451200,mild
814,48201451301,mild
815,48201451302,less
816,48201451401,mild
817,48201451404,mild
818,48201451405,mild
819,48201451406,less
820,48201451407,mild
821,48201451501,mild
822,48201451502,less
823,48201451603,less
824,48201451604,less
825,48201451605,mild
826,48201451606,less
827,48201451700,mild
828,48201451800,mild
829,48201451902,less
830,48201451903,mild
831,48201451904,mild
832,48201452001,mild
833,48201452002,mild
834,48201452101,mild
835,48201452102,mild
836,48201452103,mild
837,48201452202,mild
838,48201452203,mild
839,48201452204,mild
840,48201452300,mild
841,48201452401,mild
842,48201452402,less
843,48201452501,mild
844,48201452502,most
845,48201452601,mild
846,48201452602,less
847,48201452701,mild
848,48201452702,mild
849,48201452703,mild
850,48201452801,mild
851,48201452802,mild
852,48201452900,mild
853,48201453001,mild
854,48201453002,mild
855,48201453100,mild
856,48201453201,mild
857,48201453202,mild
858,48201453300,mild
859,48201453401,mild
860,48201453403,mild
861,48201453404,mild
862,48201453405,mild
863,48201453501,mild
864,48201453502,mild
865,48201453601,mild
866,48201453603,mild
867,48201453604,mild
868,48201453701,mild
869,48201453702,most
870,48201453800,mild
871,48201453901,mild
872,48201453902,mild
873,48201454000,mild
874,48201454100,mild
875,48201454200,mild
876,48201454302,mild
877,48201454303,mild
878,48201454304,mild
879,48201454305,mild
880,48201454400,mild
881,48201454502,less
882,48201454503,mild
883,48201454504,less
884,48201454505,mild
885,48201454600,mild
886,48201454700,less
887,48201454801,mild
888,48201454802,mild
889,48201454901,mild
890,48201454902,less
891,48201455000,mild
892,48201455102,less
893,48201455103,less
894,48201455104,less
895,48201455200,mild
896,48201455300,mild
897,48201510100,less
898,48201510201,mild
899,48201510202,mild
900,48201510301,less
901,48201510302,mild
902,48201510400,mild
903,48201510500,less
904,48201510601,most
905,48201510602,less
906,48201510701,mild
907,48201510702,mild
908,48201510801,less
909,48201510802,less
910,48201510803,mild
911,48201510901,less
912,48201510902,less
913,48201511001,less
914,48201511003,mild
915,48201511004,less
916,48201511100,less
917,48201511201,less
918,48201511202,less
919,48201511301,most
920,48201511302,mild
921,48201511400,less
922,48201511501,less
923,48201511502,less
924,48201511600,mild
925,48201520100,mild
926,48201520200,less
927,48201520301,mild
928,48201520302,mild
929,48201520400,mild
930,48201520501,mild
931,48201520502,mild
932,48201520601,mild
933,48201520603,mild
934,48201520604,mild
935,48201520700,less
936,48201521000,mild
937,48201521100,mild
938,48201521201,mild
939,48201521202,mild
940,48201521300,mild
941,48201521401,mild
942,48201521402,mild
943,48201521501,mild
944,48201521502,mild
945,48201521600,mild
946,48201521701,mild
947,48201521702,mild
948,48201521800,mild
949,48201521900,less
950,48201522001,less
951,48201522002,mild
952,48201522101,mild
953,48201522102,mild
954,48201522201,mild
