,census_tract,cluster_label
473,32003005830,mild
474,32003005831,mild
475,32003005834,less
476,32003005835,mild
477,32003005836,mild
478,32003005837,mild
479,32003005839,less
480,32003005841,less
481,32003005842,less
482,32003005843,mild
483,32003005844,mild
484,32003005845,mild
485,32003005846,mild
486,32003005847,mild
487,32003005848,mild
488,32003005849,mild
489,32003005850,mild
490,32003005852,less
491,32003005855,mild
492,32003005856,mild
493,32003005857,mild
494,32003005858,mild
495,32003005859,mild
496,32003005860,less
497,32003005861,mild
498,32003005862,mild
499,32003005863,mild
500,32003005864,mild
501,32003005865,mild
502,32003005866,mild
503,32003005867,mild
504,32003005868,mild
505,32003005869,mild
506,32003005870,mild
507,32003005871,mild
508,32003005872,less
509,32003005873,less
510,32003005874,mild
511,32003005875,mild
512,32003005876,mild
513,32003005877,mild
514,32003005902,mild
515,32003005903,mild
516,32003005904,mild
517,32003005905,mild
518,32003006001,most
519,32003006103,most
520,32003006104,mild
521,32003006201,most
522,32003006202,most
523,32003006203,mild
524,32003006204,mild
525,32003006700,most
526,32003006800,most
527,32003006900,mild
528,32003007100,most
529,32003007200,mild
530,32003007500,mild
531,32003007600,mild
532,32003007801,most
533,32003007900,most
