,census_tract,cluster_label
1018,36047092200,less
1019,36047092400,less
1020,36047092800,less
1021,36047093000,less
1022,36047093200,less
1023,36047093400,less
1024,36047093600,less
1025,36047093800,less
1026,36047094401,less
1027,36047094402,less
1028,36047094600,less
1029,36047095000,less
1030,36047095400,less
1031,36047095600,less
1032,36047095800,less
1033,36047096200,less
1034,36047096400,mild
1035,36047096600,less
1036,36047096800,most
1037,36047097000,less
1038,36047097400,less
1039,36047098200,less
1040,36047098400,less
1041,36047098600,mild
1042,36047098800,less
1043,36047099000,less
1044,36047099200,less
1045,36047099400,less
1046,36047099600,less
1047,36047099800,less
1048,36047100400,less
1049,36047100600,less
1050,36047100800,less
1051,36047101000,less
1052,36047101200,less
1053,36047101400,less
1054,36047101600,less
1055,36047101800,less
1056,36047102000,less
1057,36047102200,most
1058,36047102400,less
1059,36047102600,less
1060,36047102801,most
1061,36047103401,most
1062,36047105801,less
1063,36047105804,less
1064,36047107001,less
1065,36047107800,less
1066,36047109800,most
1067,36047110400,less
1068,36047110600,less
1069,36047111000,less
1070,36047111600,mild
1071,36047111800,mild
1072,36047112000,mild
1073,36047112200,less
1074,36047112400,less
1075,36047112600,less
1076,36047112800,most
1077,36047113000,less
1078,36047113200,less
1079,36047113400,less
1080,36047114201,less
1081,36047114202,mild
1082,36047114400,most
1083,36047114600,most
1084,36047115000,most
1085,36047115200,most
1086,36047115600,most
1087,36047115800,less
1088,36047116000,less
1089,36047116200,mild
1090,36047116400,mild
1091,36047116600,most
1092,36047116800,mild
1093,36047117000,mild
1094,36047117201,less
1095,36047117202,less
1096,36047117400,mild
1097,36047117601,most
1098,36047117602,mild
1099,36047117800,mild
1100,36047118201,mild
1101,36047118202,mild
1102,36047118400,mild
1103,36047118600,mild
1104,36047118800,mild
1105,36047119000,mild
1106,36047119200,mild
1107,36047119400,mild
1108,36047119600,mild
1109,36047119800,less
1110,36047120000,mild
1111,36047120200,most
1112,36047120801,mild
1113,36047120802,most
1114,36047120803,mild
1115,36047121000,most
1116,36047121400,most
1117,36047122000,most
1118,36047123700,most
1119,36047150200,less
1120,36047152200,mild
1121,36061000201,most
1122,36061000202,most
1123,36061000600,most
1124,36061000700,most
1125,36061000800,most
1126,36061000900,mild
1127,36061001001,less
1128,36061001002,most
1129,36061001200,most
1130,36061001300,most
